Date,Revenue,COGS,Operating_Expenses,Marketing_Expenses,Administrative_Expenses,RD_Expenses,Gross_Profit,Operating_Profit,Net_Profit,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,Customer_Segment,Product_Service,Department_Business_Unit
2023-07,131194.45,48405.42,19665.6,12607.43,13540.77,9928.14,82789.03,27047.09,22055.43,0.63,0.21,0.17,Business Customers,Amazon Web Services (AWS),Sales
2023-07,156359.08,30858.39,25710.97,6918.1,2527.61,7179.85,125500.69,83164.15,81129.82,0.8,0.53,0.52,International Customers,Amazon Prime Video,Operations
2023-07,180645.37,49092.32,7004.67,3149.16,13878.46,8572.21,131553.05,98948.55,95051.73,0.73,0.55,0.53,Business Customers,Amazon Web Services (AWS),AWS
2023-07,157113.04,40292.41,16920.97,6448.93,12828.92,4733.63,116820.63,75888.18,71256.04,0.74,0.48,0.45,Non-Prime Members,Amazon Prime Video,Sales
2023-07,170259.21,16466.86,20752.33,14757.98,5868.42,7910.75,153792.36,104502.88,102560.13,0.9,0.61,0.6,Business Customers,Amazon Web Services (AWS),AWS
2023-08,100917.53,29076,25716.32,10185.89,12260.78,1364.58,71841.52,22313.95,17680.92,0.71,0.22,0.18,International Customers,Amazon Prime Video,Sales
2023-08,172223.77,38733.25,24586.74,7410.09,2405.78,2106.2,133490.52,96981.71,94743.79,0.78,0.56,0.55,International Customers,Amazon Prime Video,Operations
2023-08,62017.23,19893.61,11926.73,4165,14569.25,2827.64,42123.61,8634.99,3729.34,0.68,0.14,0.06,Business Customers,Amazon Web Services (AWS),Sales
2023-08,184222.5,35624.61,28522,14820.3,8845.73,4617.57,148597.89,91792.29,89667.25,0.81,0.5,0.49,Prime Members,Electronics,Marketing
2023-08,132138.86,36664.02,8108.65,12671.04,5942.65,8611.7,95474.84,60140.8,55327.05,0.72,0.46,0.42,Business Customers,Amazon Web Services (AWS),AWS
2023-08,172594.67,16507.99,26878.34,5659.2,6713.58,4116.39,156086.68,112719.15,111504.98,0.9,0.65,0.65,Business Customers,Amazon Web Services (AWS),AWS
2023-08,117847.74,32603.41,29273.51,2910.89,2863.27,6891.59,85244.33,43305.07,39467.98,0.72,0.37,0.33,Prime Members,Electronics,Marketing
2023-08,146536.65,40865.08,9428.84,2736.13,14861.54,7383.83,105671.58,71261.24,68132.79,0.72,0.49,0.46,Non-Prime Members,Amazon Prime Video,Marketing
2023-08,128960.4,29955.83,23051.65,3564.92,2510.8,6275.64,99004.57,63601.57,60690.06,0.77,0.49,0.47,Prime Members,Electronics,Marketing
2023-08,159738.43,10484.12,6007.14,9549.99,10513.79,4215.18,149254.3,118968.2,117074.23,0.93,0.74,0.73,International Customers,Amazon Prime Video,Operations
2023-08,62244.5,10361.54,15135.57,14073.92,7755.57,6193.48,51882.96,8724.42,4902.03,0.83,0.14,0.08,Prime Members,Electronics,Sales
2023-08,59052.81,24281.17,17907.08,8457.66,14335.91,4080.39,34771.64,-10009.41,-11772.65,0.59,-0.17,-0.2,International Customers,Amazon Prime Video,Sales
2023-08,87065.49,47047.76,19516.13,12958.29,5198,1754.86,40017.72,590.44,-2620.93,0.46,0.01,-0.03,International Customers,Amazon Prime Video,Sales
2023-08,73931.7,19147.07,28398.43,7796.53,8917.13,9935.24,54784.63,-262.69,-2275.67,0.74,0,-0.03,Business Customers,Amazon Web Services (AWS),Sales
2023-08,180767.54,35374.55,21806.27,11211.59,8270.63,2144.64,145392.99,101959.86,97137.38,0.8,0.56,0.54,Business Customers,Amazon Web Services (AWS),AWS
2023-08,82882.1,18883.03,17031.95,11514.35,11137.26,1651.14,63999.06,22664.37,21549.84,0.77,0.27,0.26,Non-Prime Members,Amazon Prime Video,Marketing
2023-08,196379.79,22866.8,25241.88,4261.53,2884.13,8906.78,173512.99,132218.67,130419.76,0.88,0.67,0.66,International Customers,Amazon Prime Video,Operations
2023-08,100534.37,43921.68,28763.32,6695.81,4519.26,3716.51,56612.69,12917.79,10948.54,0.56,0.13,0.11,Business Customers,Amazon Web Services (AWS),Sales
2023-08,77317.69,39154.46,5551.65,10284.93,4789.34,6852.67,38163.23,10684.63,8028.36,0.49,0.14,0.1,International Customers,Amazon Prime Video,Operations
2023-08,168454.78,13815.97,29563.03,2919.06,11595.96,3961.05,154638.81,106599.71,104668.78,0.92,0.63,0.62,Non-Prime Members,Amazon Prime Video,Marketing
2023-08,148806.17,27148.08,7153.3,6700.02,4458.8,4523.09,121658.09,98822.87,95857.47,0.82,0.66,0.64,International Customers,Amazon Prime Video,Sales
2023-08,124729.36,11166.79,25359.67,8952.39,9455.39,3359.02,113562.57,66436.09,61946.23,0.91,0.53,0.5,Non-Prime Members,Amazon Prime Video,Sales
2023-08,133304.53,29235.61,12008.37,14950.92,4798.17,4087.4,104068.93,68224.07,64375.82,0.78,0.51,0.48,Non-Prime Members,Amazon Prime Video,Sales
2023-08,157880.27,36497.36,8304.49,8168.94,13201.12,4696.3,121382.91,87012.05,83692.2,0.77,0.55,0.53,Non-Prime Members,Amazon Prime Video,Marketing
2023-08,84268.21,14740.1,15996.39,12608.74,14248.41,7483.74,69528.11,19190.82,17834.81,0.83,0.23,0.21,Business Customers,Amazon Web Services (AWS),AWS
2023-08,199450.09,21555.4,21098.91,7616.87,8740.41,5603.83,177894.69,134834.67,131058.7,0.89,0.68,0.66,Prime Members,Electronics,Marketing
2023-08,196218.97,25913.47,14523.8,12353.08,6580.02,9492.09,170305.51,127356.53,125690.87,0.87,0.65,0.64,Prime Members,Electronics,Sales
2023-08,147548.85,46781.24,6364.14,9740.39,5042.75,1376.92,100767.61,78243.41,74097.94,0.68,0.53,0.5,Business Customers,Amazon Web Services (AWS),Sales
2023-08,79931.37,49730.2,19986.53,13525.74,2647.15,5527.61,30201.17,-11485.87,-13486.1,0.38,-0.14,-0.17,International Customers,Amazon Prime Video,Operations
2023-08,152034.24,11796.45,27560.08,7342.25,5490.5,6258.02,140237.78,93586.93,90918.73,0.92,0.62,0.6,Business Customers,Amazon Web Services (AWS),AWS
2023-08,60829.76,40440.32,14580.38,9855.96,10505.07,9281.77,20389.44,-23833.74,-26235.62,0.34,-0.39,-0.43,International Customers,Amazon Prime Video,Operations
2023-09,54597.88,24868.96,10408.32,10190.24,8937.02,1442.43,29728.91,-1249.1,-5684.35,0.54,-0.02,-0.1,Non-Prime Members,Amazon Prime Video,Sales
2023-09,88652.43,25698.33,16064.43,7425.98,14272.54,6161.5,62954.11,19029.66,17523.48,0.71,0.21,0.2,Business Customers,Amazon Web Services (AWS),AWS
2023-09,119393.44,40170.6,6209.07,3876.06,7151.6,8682.67,79222.84,53303.45,50040.87,0.66,0.45,0.42,Prime Members,Electronics,Sales
2023-09,180240.88,46737.06,25512.19,3216.27,11020.22,3177.35,133503.82,90577.78,89009.54,0.74,0.5,0.49,International Customers,Amazon Prime Video,Operations
2023-09,159075.36,48037.14,25658.52,2216.73,8361.2,8886.63,111038.22,65915.14,62095.96,0.7,0.41,0.39,Business Customers,Amazon Web Services (AWS),Sales
2023-09,161405.98,33084.9,19700.01,13355.95,8663.49,1171.39,128321.07,85430.24,80809.92,0.8,0.53,0.5,Business Customers,Amazon Web Services (AWS),Sales
2023-09,113824,24284.85,13827.57,5074.17,5481.07,7592.09,89539.15,57564.25,54825.82,0.79,0.51,0.48,International Customers,Amazon Prime Video,Operations
2023-09,101890.25,41501.96,24994.58,4749.59,7914.36,9398.02,60388.29,13331.73,10379.37,0.59,0.13,0.1,Non-Prime Members,Amazon Prime Video,Sales
2023-09,105655.81,20040.06,18867.18,11568.46,8120.2,6914.78,85615.76,40145.14,35435.45,0.81,0.38,0.34,Non-Prime Members,Amazon Prime Video,Marketing
2023-09,198147.43,32562.96,25648.31,6160.21,11186.35,4951.26,165584.47,117638.34,114554.37,0.84,0.59,0.58,Non-Prime Members,Amazon Prime Video,Sales
2023-09,56016.38,24343.14,20786.47,8578.58,14228.32,1403.93,31673.24,-13324.06,-16274.45,0.57,-0.24,-0.29,Non-Prime Members,Amazon Prime Video,Sales
2023-09,180054.72,36265.24,24610.14,4112.64,6281.18,9281.02,143789.48,99504.5,96191.18,0.8,0.55,0.53,International Customers,Amazon Prime Video,Operations
2023-09,136801.31,19615.96,19964.07,14476.69,2548.61,5232.67,117185.35,74963.31,71206.39,0.86,0.55,0.52,Prime Members,Electronics,Marketing
2023-09,115792.31,17663.72,15353.53,13070.56,8451.84,1260.97,98128.6,59991.7,58564.17,0.85,0.52,0.51,Business Customers,Amazon Web Services (AWS),AWS
2023-09,158788.65,46729.56,28948.65,13229.27,9078,7208.39,112059.09,53594.79,49310.34,0.71,0.34,0.31,Business Customers,Amazon Web Services (AWS),Sales
2023-09,123000.34,14072.15,18527.85,7288.06,4189.73,5336.54,108928.19,73586.03,70844.01,0.89,0.6,0.58,Non-Prime Members,Amazon Prime Video,Sales
2023-09,181013.49,30238.32,20127.24,11910.7,11886.04,2119.11,150775.17,104732.09,103442.69,0.83,0.58,0.57,International Customers,Amazon Prime Video,Operations
2023-09,185105.28,18834.11,10512.19,3870.39,14804.08,2928.45,166271.17,134156.06,130011.33,0.9,0.72,0.7,Prime Members,Electronics,Marketing
2023-09,113258.14,11557.2,20641.27,2112.05,14295.07,1580.42,101700.94,63072.14,60564.34,0.9,0.56,0.53,Prime Members,Electronics,Sales
2023-09,91524.17,11440.75,19290.19,2259.65,4562.38,6168.64,80083.42,47802.56,46401.09,0.87,0.52,0.51,Business Customers,Amazon Web Services (AWS),AWS
2023-09,138852.55,17008.87,9620.96,9625.82,13379.72,6598.27,121843.68,82618.91,79083.79,0.88,0.6,0.57,Non-Prime Members,Amazon Prime Video,Sales
2023-09,186854.5,44670.81,6489.68,7920.13,11158.42,5551.68,142183.69,111063.78,106543.25,0.76,0.59,0.57,Business Customers,Amazon Web Services (AWS),Sales
2023-09,81599.33,21299.15,20108.98,8734.2,7900.01,8353.92,60300.18,15203.07,10652.06,0.74,0.19,0.13,Business Customers,Amazon Web Services (AWS),Sales
2023-09,143444.99,48018.37,24092.31,2097.02,9027.94,8749.08,95426.62,51460.27,46629.62,0.67,0.36,0.33,Prime Members,Electronics,Marketing
2023-09,144734.03,33264.89,18085.03,7494.93,13044.8,6540.62,111469.14,66303.76,61832.94,0.77,0.46,0.43,International Customers,Amazon Prime Video,Sales
2023-09,159966.95,27464.57,10669.32,11334.89,8241.75,1114.81,132502.39,101141.62,100133.06,0.83,0.63,0.63,Prime Members,Electronics,Sales
2023-09,69735.15,33203.55,21663.05,7755.02,6851.7,7257.07,36531.6,-6995.23,-9516.2,0.52,-0.1,-0.14,Business Customers,Amazon Web Services (AWS),Sales
2023-09,157373.74,30667.94,7002.64,11518.85,8412.22,4761.99,126705.81,95010.11,90735.94,0.81,0.6,0.58,Non-Prime Members,Amazon Prime Video,Sales
2023-09,186354.88,40351.05,16045.84,5029.25,9528.69,6090.02,146003.83,109310.03,106845.02,0.78,0.59,0.57,Non-Prime Members,Amazon Prime Video,Marketing
2023-09,76952.47,21299.84,9084.17,12570.85,4458.01,6841.73,55652.62,22697.87,19291.68,0.72,0.29,0.25,International Customers,Amazon Prime Video,Sales
2023-10,85631.5,24122.02,9611.48,9649.61,13711.8,4152.13,61509.48,24384.47,20959.2,0.72,0.28,0.24,International Customers,Amazon Prime Video,Operations
2023-10,195709.26,45763.77,10057.35,4739.92,10764.43,9253.89,149945.49,115129.91,112669.8,0.77,0.59,0.58,International Customers,Amazon Prime Video,Operations
2023-10,77146.54,47858.26,14667.68,5077.37,10232.5,2205.77,29288.28,-2895.03,-7512.93,0.38,-0.04,-0.1,Business Customers,Amazon Web Services (AWS),Sales
2023-10,178157.76,45702.33,6278.76,10164.4,3293.45,7043.61,132455.43,105675.23,102662.31,0.74,0.59,0.58,Business Customers,Amazon Web Services (AWS),AWS
2023-10,123841.68,26777.92,14944.84,12789.21,9854.26,1039.24,97063.76,58436.21,55577.07,0.78,0.47,0.45,International Customers,Amazon Prime Video,Sales
2023-10,87084.66,41214.62,17792.69,7403.16,3572.49,9321.86,45870.04,7779.85,2789.79,0.53,0.09,0.03,Non-Prime Members,Amazon Prime Video,Marketing
2023-10,180612.49,29053.43,17082.36,5357.91,3023.07,2012.54,151559.06,124083.19,121109.18,0.84,0.69,0.67,Non-Prime Members,Amazon Prime Video,Marketing
2023-10,116795.79,29901.59,14569.6,13271.15,8855.04,1853.96,86894.19,48344.44,46630.85,0.74,0.41,0.4,Non-Prime Members,Amazon Prime Video,Marketing
2023-10,127222.6,18187.2,25978.67,10700.49,7236.21,3997.07,109035.4,61122.97,58070.69,0.86,0.48,0.46,Business Customers,Amazon Web Services (AWS),Sales
2023-10,103885.01,33645.21,8633.17,7825.11,9654.53,4362.1,70239.79,39764.88,35508.82,0.68,0.38,0.34,Prime Members,Electronics,Marketing
2023-10,138942.63,17445.44,17642.42,8342.7,3159.89,2928.7,121497.19,89423.48,85316.04,0.87,0.64,0.61,Non-Prime Members,Amazon Prime Video,Marketing
2023-10,74528.58,23262.59,6551.04,4655.33,7602.78,6266.09,51265.99,26190.75,22036.42,0.69,0.35,0.3,Non-Prime Members,Amazon Prime Video,Sales
2023-10,108662.23,44201.21,6778.89,10148.43,4272.23,4986.23,64461.02,38275.24,34443.15,0.59,0.35,0.32,Non-Prime Members,Amazon Prime Video,Sales
2023-10,195411.85,18283.03,19346.65,6663.65,14832.3,1307.58,177128.82,134978.64,132961.76,0.91,0.69,0.68,International Customers,Amazon Prime Video,Sales
2023-10,88720.01,12846.33,19150.46,14943.39,9294.95,3876.87,75873.68,28608.01,24159.68,0.86,0.32,0.27,Business Customers,Amazon Web Services (AWS),AWS
2023-10,148510.5,12760.3,26950.84,8242.39,10936.68,8293.9,135750.2,81326.4,76752.62,0.91,0.55,0.52,International Customers,Amazon Prime Video,Operations
2023-10,98778.51,47631.38,18946.84,8316.51,6230.44,7207.31,51147.13,10446.02,8669.41,0.52,0.11,0.09,International Customers,Amazon Prime Video,Operations
2023-10,166020.97,30276.82,28994.78,9356.07,3231.61,7523.84,135744.15,86637.86,85116.04,0.82,0.52,0.51,Prime Members,Electronics,Marketing
2023-10,69631.05,26376.48,6217.37,13917.83,14686.32,7283.05,43254.57,1149.99,-3752.43,0.62,0.02,-0.05,International Customers,Amazon Prime Video,Sales
2023-10,195473.16,42435.14,7450.19,12410.64,5721.37,3798.76,153038.01,123657.06,119183.77,0.78,0.63,0.61,Prime Members,Electronics,Sales
2023-10,118068.43,43433.04,6101.65,7864.69,7509.51,1896.98,74635.39,51262.57,46689.63,0.63,0.43,0.4,International Customers,Amazon Prime Video,Operations
2023-10,85407.57,23287.64,9631.92,11343.09,10448.23,3452.2,62119.93,27244.48,22698.98,0.73,0.32,0.27,Non-Prime Members,Amazon Prime Video,Sales
2023-10,61024.51,37744.72,18531.75,9621.06,2321.06,8486.07,23279.79,-15680.16,-18846.9,0.38,-0.26,-0.31,Business Customers,Amazon Web Services (AWS),AWS
2023-10,75463.69,40844.91,21139.3,8400.77,12533.37,9824.24,34618.77,-17278.91,-20864.52,0.46,-0.23,-0.28,International Customers,Amazon Prime Video,Operations
2023-10,127966.09,36186.03,6139.63,4500.11,8975.52,5444.62,91780.06,66720.19,63538.74,0.72,0.52,0.5,Prime Members,Electronics,Marketing
2023-10,100550.48,16063.8,28649.27,8031.17,5616.82,1087.3,84486.67,41102.1,39897.28,0.84,0.41,0.4,Business Customers,Amazon Web Services (AWS),Sales
2023-10,174332.5,45035.32,26054.13,5195.64,2800.9,2260.4,129297.18,92986.1,89004.09,0.74,0.53,0.51,Prime Members,Electronics,Sales
2023-10,114633.13,31563.78,12415.31,13892.95,4112.48,3898.73,83069.35,48749.88,45728.55,0.72,0.43,0.4,Non-Prime Members,Amazon Prime Video,Marketing
2023-10,87307.14,21298.9,6929.69,6360.29,13635.44,6207.27,66008.24,32875.56,29284.72,0.76,0.38,0.34,International Customers,Amazon Prime Video,Operations
2023-10,142571.75,27009.13,9247.18,14379.43,10918.31,1675.84,115562.62,79341.85,76331.29,0.81,0.56,0.54,Business Customers,Amazon Web Services (AWS),Sales
2023-10,156016.58,11502.84,8173.61,8929.72,5248.72,9490.22,144513.74,112671.47,109704.23,0.93,0.72,0.7,Non-Prime Members,Amazon Prime Video,Sales
2023-11,75056.29,15114.67,8082.09,10210.08,2852.81,4285.75,59941.61,34510.88,32823.72,0.8,0.46,0.44,International Customers,Amazon Prime Video,Sales
2023-11,75142.88,40621.87,17964.04,9058.23,10978,9213.26,34521.01,-12692.51,-14807.37,0.46,-0.17,-0.2,International Customers,Amazon Prime Video,Operations
2023-11,55500.71,10000.47,11146.19,3681.95,9441.3,8024.7,45500.25,13206.12,11570.71,0.82,0.24,0.21,Prime Members,Electronics,Marketing
2023-11,160460.3,26662.63,13953.49,6885.68,7258.75,7798.94,133797.67,97900.81,96118.15,0.83,0.61,0.6,Prime Members,Electronics,Sales
2023-11,149570.68,30900.41,29737.63,3288.9,6726.95,6460.48,118670.27,72456.31,67564.4,0.79,0.48,0.45,Non-Prime Members,Amazon Prime Video,Sales
2023-11,121194.63,12185.38,22107.86,10098.4,4818.59,6641.05,109009.25,65343.36,63730.9,0.9,0.54,0.53,Prime Members,Electronics,Marketing
2023-11,176625.57,48923.13,28724.52,7809.36,10704.95,6742.03,127702.44,73721.58,71644.5,0.72,0.42,0.41,Non-Prime Members,Amazon Prime Video,Sales
2023-11,170850.52,19045.01,8563.91,12113.8,14618.68,6658.49,151805.51,109850.61,106488.26,0.89,0.64,0.62,Non-Prime Members,Amazon Prime Video,Marketing
2023-11,137803.15,22167.95,14553.49,4866.12,4284.3,5983.55,115635.21,85947.75,82507.04,0.84,0.62,0.6,Non-Prime Members,Amazon Prime Video,Marketing
2023-11,180240.69,22157.7,18868.3,4139.36,9762.52,9877.73,158082.99,115435.1,113819.2,0.88,0.64,0.63,Prime Members,Electronics,Sales
2023-11,80876.18,19216.67,6918.95,7282.32,7514.41,7590.62,61659.52,32353.22,28178.35,0.76,0.4,0.35,Business Customers,Amazon Web Services (AWS),Sales
2023-11,66787.94,10058.95,5104.69,14045.61,7806.95,7992.52,56728.99,21779.22,17638.41,0.85,0.33,0.26,Non-Prime Members,Amazon Prime Video,Marketing
2023-11,90462.44,39173.79,21760.86,11235.48,5303.91,8852.17,51288.65,4136.23,2186.96,0.57,0.05,0.02,Business Customers,Amazon Web Services (AWS),AWS
2023-11,58563.03,48673.82,21045.49,7446.01,12726.75,2940.76,9889.21,-34269.8,-36424.46,0.17,-0.59,-0.62,International Customers,Amazon Prime Video,Operations
2023-11,129675.43,18971.74,15269.72,8724.54,8308.32,1754.24,110703.69,76646.87,71894.92,0.85,0.59,0.55,Prime Members,Electronics,Sales
2023-11,190490.85,36521.89,17241.1,3094.77,9064.28,5346.05,153968.97,119222.77,114920.08,0.81,0.63,0.6,Prime Members,Electronics,Marketing
2023-11,55901.53,39675.85,15386.08,14799.49,5961.89,5626.73,16225.68,-25548.5,-29339.69,0.29,-0.46,-0.52,Business Customers,Amazon Web Services (AWS),Sales
2023-11,68316.49,43937.02,5600.13,10663.29,4363.51,8462.64,24379.47,-4710.1,-6039.03,0.36,-0.07,-0.09,International Customers,Amazon Prime Video,Sales
2023-11,117829.85,26905.17,13384.29,5710.25,3116.84,4994.05,90924.69,63719.26,61046.2,0.77,0.54,0.52,International Customers,Amazon Prime Video,Sales
2023-11,190081.25,22117.24,9427.06,9615.51,11283.55,6137.68,167964.02,131500.22,128263.02,0.88,0.69,0.67,Non-Prime Members,Amazon Prime Video,Sales
2023-11,97423.42,23011.81,7460.6,3423.27,4551.05,5743.64,74411.61,53233.05,51483.41,0.76,0.55,0.53,Prime Members,Electronics,Sales
2023-11,126085.22,38504.85,28918.01,14555.88,10970.98,1343.83,87580.37,31791.68,28998.77,0.69,0.25,0.23,International Customers,Amazon Prime Video,Sales
2023-11,56235.93,42671.18,19983.99,4272.2,7074.89,6536.93,13564.75,-24303.28,-27707.38,0.24,-0.43,-0.49,International Customers,Amazon Prime Video,Sales
2023-11,72251.48,17264.56,23216.41,10424.39,7405.07,8452.39,54986.92,5488.66,3179.15,0.76,0.08,0.04,Non-Prime Members,Amazon Prime Video,Marketing
2023-11,197994.52,24837.64,12884.09,5190.91,8099.31,2417.5,173156.88,144565.06,140441.28,0.87,0.73,0.71,Non-Prime Members,Amazon Prime Video,Sales
2023-11,194767.8,46077.61,14828.68,11328.3,6780.21,6348.99,148690.2,109404.02,105042.23,0.76,0.56,0.54,Business Customers,Amazon Web Services (AWS),Sales
2023-11,50741,42267.74,10923.1,12098.68,3308.06,6342.49,8473.26,-24199.08,-26493.51,0.17,-0.48,-0.52,Prime Members,Electronics,Sales
2023-11,192771.77,49394.34,7424.14,10754.46,6025.21,2477.66,143377.43,116695.96,112341.33,0.74,0.61,0.58,International Customers,Amazon Prime Video,Operations
2023-11,145867.99,40169.93,9475.79,9988.49,10628.55,2111.17,105698.06,73494.06,72079.75,0.72,0.5,0.49,Business Customers,Amazon Web Services (AWS),Sales
2023-11,180187.74,25727.81,24937.85,13602.1,10655.2,9820.47,154459.94,95444.32,91093.41,0.86,0.53,0.51,Prime Members,Electronics,Sales
2023-12,118210.98,33625.51,21938.65,3022.15,5720.92,4543.47,84585.46,49360.28,47749.28,0.72,0.42,0.4,Business Customers,Amazon Web Services (AWS),Sales
2023-12,127339.4,36440.57,18673.22,6301.89,7981.33,3046.8,90898.83,54895.59,53563.88,0.71,0.43,0.42,Prime Members,Electronics,Marketing
2023-12,123326.99,13138.23,16877.25,5227.74,4514.81,2541.92,110188.75,81027.04,77459.93,0.89,0.66,0.63,Prime Members,Electronics,Marketing
2023-12,150029.64,31779.88,28060.86,14844.18,4734.84,7008.42,118249.76,63601.47,60713.72,0.79,0.42,0.4,International Customers,Amazon Prime Video,Sales
2023-12,70947.69,38372.83,6818.37,7062.07,2299.61,6485.01,32574.86,9909.79,5278.23,0.46,0.14,0.07,Prime Members,Electronics,Sales
2023-12,54496.04,16692.85,12015.02,11523.97,13657.71,6791.97,37803.19,-6185.47,-8638.23,0.69,-0.11,-0.16,Non-Prime Members,Amazon Prime Video,Marketing
2023-12,96189.49,41225.27,13748.45,10901.43,4739.19,1792.05,54964.22,23783.11,21634.5,0.57,0.25,0.22,International Customers,Amazon Prime Video,Sales
2023-12,155702.11,33350.91,24560.65,4757.06,4957.94,9041.81,122351.2,79033.75,76030.81,0.79,0.51,0.49,Non-Prime Members,Amazon Prime Video,Sales
2023-12,80278.02,48088.87,29812.87,5106.97,5634.82,4503.4,32189.15,-12868.91,-15692.69,0.4,-0.16,-0.2,Business Customers,Amazon Web Services (AWS),Sales
2023-12,151014.87,11696.89,11016.76,5656.7,3656.3,3820.32,139317.97,115167.88,112790.17,0.92,0.76,0.75,Business Customers,Amazon Web Services (AWS),Sales
2023-12,195486.81,20613.05,26857.68,7344.65,10310.42,5161.25,174873.76,125199.75,121424.79,0.89,0.64,0.62,Prime Members,Electronics,Sales
